Data Type,Source File ,Supplier Name,Destination Country,Time_Period ,Time Period Year,Time Period Month,Location,Raw Cost Breakdown,Resin Index Type,Forecast Resin Index Type,Mapping Columns,Column Required for Calculation,Value ,TLC Formula
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VPE1,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1344.9873631002527,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VPE1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1344.9873631002527,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VPE1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VPE1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1344.9873631002527,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VPE1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VPE1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VPE1,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,9427.199406366772,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VPE1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,1801.9725144060653,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VRJ1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.025,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VRJ1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VRJ1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VRJ1,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1344.9873631002527,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VRJ1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1344.9873631002527,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VRJ1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VRJ1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1344.9873631002527,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VRJ1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VRJ1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VRJ1,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,9560.188044665003,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VRJ1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,1827.3927755686602,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VMG11,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.01,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VMG11,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VMG11,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VMG11,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1438.2882882882882,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VMG11,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1438.2882882882882,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VMG11,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VMG11,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1438.2882882882882,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VMG11,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VMG11,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VMG11,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,10302.048989117837,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VMG11,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,1969.1966108108104,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VPE1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.04,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VPE1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VPE1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VPE1,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1438.2882882882882,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VPE1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1438.2882882882882,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VPE1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VPE1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1438.2882882882882,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VPE1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VPE1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VPE1,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,10017.621036577297,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VPE1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,1914.8293135135134,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VRJ1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.025,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VRJ1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VRJ1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VRJ1,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1438.2882882882882,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VRJ1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1438.2882882882882,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VRJ1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VRJ1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1438.2882882882882,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VRJ1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VRJ1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VRJ1,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,10159.835012847567,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,July 2026,2026,7,VRJ1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,1942.012962162162,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VMG11,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.01,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VMG11,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VMG11,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VMG11,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1527.7511961722487,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VMG11,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1527.7511961722487,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VMG11,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VMG11,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1527.7511961722487,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VMG11,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VMG11,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VMG11,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,10885.874786437895,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VMG11,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,2080.792642105263,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VPE1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.04,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VPE1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VPE1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VPE1,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1527.7511961722487,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VPE1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1527.7511961722487,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VPE1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VPE1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1527.7511961722487,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VPE1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VPE1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VPE1,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,10583.755143069471,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VPE1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,2023.0436468899516,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,August 2026,2026,8,VRJ1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.025,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
