source_file,sheet_name,metric_row,metric_name,column_letter,period_raw,period_normalized,value_raw
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BW,45261,2023-12-01,1213.6744453057081
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BX,44927,2023-01-01,1244.3741577627632
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BY,44958,2023-02-01,1267.6152331039468
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,BZ,44986,2023-03-01,1267.6152331039468
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CA,45017,2023-04-01,1389.4579232308406
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CB,45047,2023-05-01,1500.8057306908936
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CC,45078,2023-06-01,1535.1617078104994
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CD,45108,2023-07-01,1439.1077810143017
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CE,45139,2023-08-01,1435.35205667373
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CF,45536,2024-09-01,1281.3273185317998
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CG,45566,2024-10-01,1307.846249009227
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CH,45597,2024-11-01,1198.0348966374936
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CI,45627,2024-12-01,1184.8778770130416
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CJ,45658,2025-01-01,1186.5035815895135
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CK,45689,2025-02-01,1142.7549767368105
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CL,45717,2025-03-01,1128.7641514473505
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CM,45748,2025-04-01,1192.9767352338292
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CN,45778,2025-05-01,1229.9559108798821
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CO,45809,2025-06-01,1481.7338702604845
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CP,45839,2025-07-01,1224.4769951505054
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CQ,45870,2025-08-01,1204.7186160396182
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CR,45901,2025-09-01,1176.8598412751749
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CS,45931,2025-10-01,1095.0968433444402
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CT,45962,2025-11-01,1079.0636685953975
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CU,45992,2025-12-01,1060.399100377572
1 Bavaria - Precio Marzo.xlsx,Fórmula Marzo 26,26,Total Resin Price ABI VIRGIN Formula,CV,46023,2026-01-01,1099.862660511166
